Element, r.pixels[0].x, r.pixels[0].y, r.pixels[0].z, r.pixels[0].w, r.pixels[1].x, r.pixels[1].y, r.pixels[1].z, r.pixels[1].w, r.pixels[2].x, r.pixels[2].y, r.pixels[2].z, r.pixels[2].w, r.pixels[3].x, r.pixels[3].y, r.pixels[3].z, r.pixels[3].w, r.pixels[4].x, r.pixels[4].y, r.pixels[4].z, r.pixels[4].w, r.pixels[5].x, r.pixels[5].y, r.pixels[5].z, r.pixels[5].w, r.pixels[6].x, r.pixels[6].y, r.pixels[6].z, r.pixels[6].w, r.pixels[7].x, r.pixels[7].y, r.pixels[7].z, r.pixels[7].w, r.pixels[8].x, r.pixels[8].y, r.pixels[8].z, r.pixels[8].w, r.pixels[9].x, r.pixels[9].y, r.pixels[9].z, r.pixels[9].w, r.pixels[10].x, r.pixels[10].y, r.pixels[10].z, r.pixels[10].w, r.pixels[11].x, r.pixels[11].y, r.pixels[11].z, r.pixels[11].w, r.pixels[12].x, r.pixels[12].y, r.pixels[12].z, r.pixels[12].w, r.pixels[13].x, r.pixels[13].y, r.pixels[13].z, r.pixels[13].w, r.pixels[14].x, r.pixels[14].y, r.pixels[14].z, r.pixels[14].w, r.pixels[15].x, r.pixels[15].y, r.pixels[15].z, r.pixels[15].w, r.pixels[16].x, r.pixels[16].y, r.pixels[16].z, r.pixels[16].w, r.pixels[17].x, r.pixels[17].y, r.pixels[17].z, r.pixels[17].w, r.pixels[18].x, r.pixels[18].y, r.pixels[18].z, r.pixels[18].w, r.pixels[19].x, r.pixels[19].y, r.pixels[19].z, r.pixels[19].w, r.pixels[20].x, r.pixels[20].y, r.pixels[20].z, r.pixels[20].w, r.pixels[21].x, r.pixels[21].y, r.pixels[21].z, r.pixels[21].w, r.pixels[22].x, r.pixels[22].y, r.pixels[22].z, r.pixels[22].w, r.pixels[23].x, r.pixels[23].y, r.pixels[23].z, r.pixels[23].w, r.pixels[24].x, r.pixels[24].y, r.pixels[24].z, r.pixels[24].w, r.pixels[25].x, r.pixels[25].y, r.pixels[25].z, r.pixels[25].w, r.pixels[26].x, r.pixels[26].y, r.pixels[26].z, r.pixels[26].w, r.pixels[27].x, r.pixels[27].y, r.pixels[27].z, r.pixels[27].w, r.pixels[28].x, r.pixels[28].y, r.pixels[28].z, r.pixels[28].w, r.pixels[29].x, r.pixels[29].y, r.pixels[29].z, r.pixels[29].w, r.pixels[30].x, r.pixels[30].y, r.pixels[30].z, r.pixels[30].w, r.pixels[31].x, r.pixels[31].y, r.pixels[31].z, r.pixels[31].w
582,  0.00,  0.00,  0.78886,  0.00,  0.00,  0.00,  0.78886,  0.00,  0.00,  0.00,  0.78886,  0.00,  0.01271,  0.00,  0.78886,  0.00,  0.05376,  0.00,  0.78886,  0.00,  0.09286,  0.00,  0.78886,  0.00,  0.13001,  0.00,  0.78788,  0.00,  0.16911,  0.00,  0.78788,  0.00,  0.21114,  0.00,  0.78788,  0.00,  0.25904,  0.00,  0.78788,  0.00,  0.31378,  0.00,  0.78788,  0.00,  0.37634,  0.00,  0.7869,  0.00,  0.44868,  0.00,  0.7869,  0.00,  0.52981,  0.00,  0.7869,  0.00,  0.61877,  0.00,  0.78788,  0.00,  0.71163,  0.00,  0.78886,  0.00,  0.80156,  0.00,  0.78983,  0.00,  0.88074,  0.00,  0.79179,  0.00,  0.94819,  0.00,  0.79374,  0.00,  1.00,  0.00,  0.79765,  0.00,  1.00,  0.00,  0.80156,  0.00,  1.00,  0.00,  0.80645,  0.00,  1.00,  0.00,  0.81134,  0.00,  1.00,  0.00,  0.81427,  0.00,  1.00,  0.19844,  0.81525,  0.00,  1.00,  0.32942,  0.81623,  0.00,  1.00,  0.43793,  0.81623,  0.00,  1.00,  0.53861,  0.8172,  0.00,  1.00,  0.62659,  0.81818,  0.00,  1.00,  0.6999,  0.82209,  0.00,  1.00,  0.76051,  0.82698,  0.00,  1.00,  0.80938,  0.8348,  0.00
583,  0.00,  0.00,  0.78788,  0.00,  0.00,  0.00,  0.78788,  0.00,  0.00,  0.00,  0.78788,  0.00,  0.00,  0.00,  0.78788,  0.00,  0.04301,  0.00,  0.78788,  0.00,  0.08602,  0.00,  0.78788,  0.00,  0.12512,  0.00,  0.78788,  0.00,  0.16618,  0.00,  0.78788,  0.00,  0.20919,  0.00,  0.7869,  0.00,  0.25806,  0.00,  0.7869,  0.00,  0.31378,  0.00,  0.7869,  0.00,  0.37634,  0.00,  0.7869,  0.00,  0.44868,  0.00,  0.7869,  0.00,  0.52981,  0.00,  0.7869,  0.00,  0.61877,  0.00,  0.78788,  0.00,  0.71163,  0.00,  0.78886,  0.00,  0.80156,  0.00,  0.78983,  0.00,  0.87977,  0.00,  0.79179,  0.00,  0.94819,  0.00,  0.79374,  0.00,  1.00,  0.00,  0.79765,  0.00,  1.00,  0.00,  0.80156,  0.00,  1.00,  0.00,  0.80645,  0.00,  1.00,  0.00,  0.81134,  0.00,  1.00,  0.00,  0.81427,  0.00,  1.00,  0.19844,  0.81525,  0.00,  1.00,  0.32942,  0.81623,  0.00,  1.00,  0.43793,  0.81623,  0.00,  1.00,  0.53861,  0.8172,  0.00,  1.00,  0.62659,  0.81818,  0.00,  1.00,  0.6999,  0.82209,  0.00,  1.00,  0.76051,  0.82698,  0.00,  1.00,  0.80938,  0.8348,  0.00
584,  0.00,  0.03715,  0.7869,  0.00,  0.00,  0.03519,  0.7869,  0.00,  0.00,  0.03324,  0.7869,  0.00,  0.00,  0.03128,  0.7869,  0.00,  0.02346,  0.02737,  0.7869,  0.00,  0.07527,  0.02248,  0.7869,  0.00,  0.11828,  0.01564,  0.7869,  0.00,  0.16129,  0.00587,  0.7869,  0.00,  0.20723,  0.00,  0.7869,  0.00,  0.25709,  0.00,  0.7869,  0.00,  0.31281,  0.00,  0.78592,  0.00,  0.37634,  0.00,  0.78592,  0.00,  0.44868,  0.00,  0.7869,  0.00,  0.52981,  0.00,  0.7869,  0.00,  0.61877,  0.00,  0.78788,  0.00,  0.71065,  0.00,  0.78788,  0.00,  0.80059,  0.00,  0.78983,  0.00,  0.87879,  0.00,  0.79179,  0.00,  0.94624,  0.00,  0.79374,  0.00,  1.00,  0.00,  0.79765,  0.00,  1.00,  0.00,  0.80254,  0.00,  1.00,  0.00,  0.80743,  0.00,  1.00,  0.00,  0.81134,  0.00,  1.00,  0.00,  0.81427,  0.00,  1.00,  0.19844,  0.81525,  0.00,  1.00,  0.3304,  0.81623,  0.00,  1.00,  0.43793,  0.81623,  0.00,  1.00,  0.53861,  0.8172,  0.00,  1.00,  0.62659,  0.81818,  0.00,  1.00,  0.6999,  0.82209,  0.00,  1.00,  0.76051,  0.82698,  0.00,  1.00,  0.80938,  0.8348,  0.00
585,  0.00,  0.14761,  0.78592,  0.00,  0.00,  0.14761,  0.78592,  0.00,  0.00,  0.14663,  0.78592,  0.00,  0.00,  0.14565,  0.78592,  0.00,  0.00,  0.14467,  0.78592,  0.00,  0.05572,  0.14272,  0.78592,  0.00,  0.10753,  0.14076,  0.78592,  0.00,  0.15445,  0.13783,  0.78592,  0.00,  0.20235,  0.13294,  0.78592,  0.00,  0.25318,  0.12708,  0.78592,  0.00,  0.31085,  0.1173,  0.78592,  0.00,  0.37537,  0.10362,  0.78592,  0.00,  0.4477,  0.08016,  0.7869,  0.00,  0.52884,  0.03226,  0.7869,  0.00,  0.61779,  0.00,  0.78788,  0.00,  0.70968,  0.00,  0.78788,  0.00,  0.79863,  0.00,  0.78983,  0.00,  0.87683,  0.00,  0.79179,  0.00,  0.94428,  0.00,  0.79374,  0.00,  1.00,  0.00,  0.79765,  0.00,  1.00,  0.00,  0.80254,  0.00,  1.00,  0.00,  0.80743,  0.00,  1.00,  0.00,  0.81232,  0.00,  1.00,  0.00,  0.81427,  0.00,  1.00,  0.19941,  0.81623,  0.00,  1.00,  0.3304,  0.81623,  0.00,  1.00,  0.43793,  0.81623,  0.00,  1.00,  0.53861,  0.8172,  0.00,  1.00,  0.62659,  0.81916,  0.00,  1.00,  0.6999,  0.82209,  0.00,  1.00,  0.76051,  0.82698,  0.00,  1.00,  0.81036,  0.8348,  0.00
586,  0.00,  0.22776,  0.78495,  0.00,  0.00,  0.22776,  0.78495,  0.00,  0.00,  0.22776,  0.78495,  0.00,  0.00,  0.22678,  0.78495,  0.00,  0.00,  0.22678,  0.78495,  0.00,  0.01075,  0.22581,  0.78495,  0.00,  0.08504,  0.22483,  0.78495,  0.00,  0.13978,  0.22287,  0.78592,  0.00,  0.19257,  0.22092,  0.78592,  0.00,  0.24731,  0.21701,  0.78592,  0.00,  0.30596,  0.21212,  0.78592,  0.00,  0.37243,  0.20528,  0.78592,  0.00,  0.44575,  0.19453,  0.78592,  0.00,  0.52786,  0.17791,  0.7869,  0.00,  0.61584,  0.15347,  0.7869,  0.00,  0.70772,  0.11339,  0.78788,  0.00,  0.7957,  0.0303,  0.78983,  0.00,  0.8739,  0.00,  0.79179,  0.00,  0.94135,  0.00,  0.79374,  0.00,  0.99804,  0.00,  0.79765,  0.00,  1.00,  0.00,  0.80352,  0.00,  1.00,  0.00,  0.80841,  0.00,  1.00,  0.00,  0.81232,  0.00,  1.00,  0.00,  0.81525,  0.00,  1.00,  0.19941,  0.81623,  0.00,  1.00,  0.3304,  0.81623,  0.00,  1.00,  0.43793,  0.81623,  0.00,  1.00,  0.53861,  0.8172,  0.00,  1.00,  0.62659,  0.81916,  0.00,  1.00,  0.6999,  0.82209,  0.00,  1.00,  0.76051,  0.82698,  0.00,  1.00,  0.81036,  0.8348,  0.00
587,  0.00,  0.30792,  0.78495,  0.00,  0.00,  0.30792,  0.78495,  0.00,  0.00,  0.30792,  0.78495,  0.00,  0.00,  0.30694,  0.78495,  0.00,  0.00,  0.30694,  0.78495,  0.00,  0.00,  0.30596,  0.78495,  0.00,  0.02737,  0.30596,  0.78495,  0.00,  0.11241,  0.30401,  0.78495,  0.00,  0.17498,  0.30303,  0.78495,  0.00,  0.23558,  0.3001,  0.78495,  0.00,  0.29814,  0.29717,  0.78592,  0.00,  0.36657,  0.29228,  0.78592,  0.00,  0.44184,  0.28446,  0.78592,  0.00,  0.52493,  0.27468,  0.7869,  0.00,  0.6129,  0.26002,  0.7869,  0.00,  0.70479,  0.23949,  0.78788,  0.00,  0.79179,  0.21212,  0.78886,  0.00,  0.86804,  0.174,  0.79081,  0.00,  0.93548,  0.10557,  0.79374,  0.00,  0.99218,  0.00,  0.79765,  0.00,  1.00,  0.00,  0.80352,  0.00,  1.00,  0.00,  0.80841,  0.00,  1.00,  0.00,  0.81232,  0.00,  1.00,  0.00,  0.81525,  0.00,  1.00,  0.20039,  0.81623,  0.00,  1.00,  0.3304,  0.81623,  0.00,  1.00,  0.43793,  0.81623,  0.00,  1.00,  0.53861,  0.8172,  0.00,  1.00,  0.62659,  0.81916,  0.00,  1.00,  0.6999,  0.82209,  0.00,  1.00,  0.76051,  0.82698,  0.00,  1.00,  0.81036,  0.8348,  0.00
588,  0.00,  0.39101,  0.78397,  0.00,  0.00,  0.39003,  0.78397,  0.00,  0.00,  0.39003,  0.78397,  0.00,  0.00,  0.39003,  0.78397,  0.00,  0.00,  0.39003,  0.78397,  0.00,  0.00,  0.38905,  0.78495,  0.00,  0.00,  0.38905,  0.78495,  0.00,  0.04985,  0.38807,  0.78495,  0.00,  0.1437,  0.38612,  0.78495,  0.00,  0.21505,  0.38416,  0.78495,  0.00,  0.28446,  0.38221,  0.78495,  0.00,  0.35679,  0.3783,  0.78495,  0.00,  0.435,  0.37341,  0.78592,  0.00,  0.51906,  0.36559,  0.78592,  0.00,  0.60704,  0.35484,  0.7869,  0.00,  0.69892,  0.34115,  0.78788,  0.00,  0.78495,  0.32356,  0.78886,  0.00,  0.86119,  0.30108,  0.79081,  0.00,  0.92766,  0.26882,  0.79374,  0.00,  0.98436,  0.21408,  0.79765,  0.00,  1.00,  0.05865,  0.80254,  0.00,  1.00,  0.00,  0.80938,  0.00,  1.00,  0.00,  0.81329,  0.00,  1.00,  0.00,  0.81525,  0.00,  1.00,  0.20039,  0.81623,  0.00,  1.00,  0.3304,  0.81623,  0.00,  1.00,  0.43793,  0.81623,  0.00,  1.00,  0.53861,  0.8172,  0.00,  1.00,  0.62659,  0.81916,  0.00,  1.00,  0.6999,  0.82209,  0.00,  1.00,  0.76051,  0.82796,  0.00,  1.00,  0.81036,  0.8348,  0.00
589,  0.00,  0.47703,  0.78397,  0.00,  0.00,  0.47703,  0.78397,  0.00,  0.00,  0.47703,  0.78397,  0.00,  0.00,  0.47703,  0.78397,  0.00,  0.00,  0.47605,  0.78397,  0.00,  0.00,  0.47605,  0.78397,  0.00,  0.00,  0.47507,  0.78397,  0.00,  0.00,  0.47507,  0.78397,  0.00,  0.08016,  0.4741,  0.78397,  0.00,  0.18182,  0.47214,  0.78397,  0.00,  0.26295,  0.47019,  0.78397,  0.00,  0.34213,  0.46725,  0.78495,  0.00,  0.42326,  0.46334,  0.78495,  0.00,  0.50929,  0.45748,  0.78495,  0.00,  0.59824,  0.44966,  0.78592,  0.00,  0.69013,  0.43891,  0.7869,  0.00,  0.77419,  0.4262,  0.78788,  0.00,  0.84946,  0.41056,  0.78983,  0.00,  0.91593,  0.38905,  0.79277,  0.00,  0.97263,  0.35484,  0.79668,  0.00,  1.00,  0.29326,  0.80156,  0.00,  1.00,  0.11046,  0.80841,  0.00,  1.00,  0.00,  0.81427,  0.00,  1.00,  0.00,  0.81525,  0.00,  1.00,  0.20137,  0.81623,  0.00,  1.00,  0.3304,  0.81623,  0.00,  1.00,  0.43793,  0.8172,  0.00,  1.00,  0.53861,  0.8172,  0.00,  1.00,  0.62659,  0.81916,  0.00,  1.00,  0.6999,  0.82209,  0.00,  1.00,  0.76051,  0.82796,  0.00,  1.00,  0.81036,  0.8348,  0.00
590,  0.00,  0.565,  0.78299,  0.00,  0.00,  0.565,  0.78299,  0.00,  0.00,  0.565,  0.78299,  0.00,  0.00,  0.565,  0.78299,  0.00,  0.00,  0.565,  0.78299,  0.00,  0.00,  0.56403,  0.78299,  0.00,  0.00,  0.56403,  0.78299,  0.00,  0.00,  0.56305,  0.78299,  0.00,  0.00,  0.56207,  0.78299,  0.00,  0.1261,  0.56109,  0.78397,  0.00,  0.23069,  0.55914,  0.78397,  0.00,  0.31965,  0.55718,  0.78397,  0.00,  0.40762,  0.55327,  0.78397,  0.00,  0.4956,  0.54936,  0.78495,  0.00,  0.58651,  0.54252,  0.78495,  0.00,  0.67742,  0.5347,  0.78592,  0.00,  0.76051,  0.52493,  0.78788,  0.00,  0.8348,  0.5132,  0.78886,  0.00,  0.90029,  0.49756,  0.79179,  0.00,  0.95503,  0.47507,  0.79472,  0.00,  1.00,  0.435,  0.79961,  0.00,  1.00,  0.35093,  0.80645,  0.00,  1.00,  0.06158,  0.81329,  0.00,  1.00,  0.00,  0.81623,  0.00,  1.00,  0.20332,  0.81623,  0.00,  1.00,  0.33138,  0.81623,  0.00,  1.00,  0.43891,  0.8172,  0.00,  1.00,  0.53861,  0.81818,  0.00,  1.00,  0.62659,  0.81916,  0.00,  1.00,  0.6999,  0.82209,  0.00,  1.00,  0.76051,  0.82796,  0.00,  1.00,  0.81036,  0.83578,  0.00
591,  0.00,  0.652,  0.78299,  0.00,  0.00,  0.652,  0.78299,  0.00,  0.00,  0.652,  0.78299,  0.00,  0.00,  0.652,  0.78299,  0.00,  0.00,  0.65103,  0.78299,  0.00,  0.00,  0.65103,  0.78299,  0.00,  0.00,  0.65103,  0.78299,  0.00,  0.00,  0.65005,  0.78299,  0.00,  0.00,  0.64907,  0.78299,  0.00,  0.00,  0.64809,  0.78299,  0.00,  0.18671,  0.64614,  0.78299,  0.00,  0.29326,  0.64418,  0.78397,  0.00,  0.38807,  0.64125,  0.78397,  0.00,  0.47996,  0.63734,  0.78397,  0.00,  0.57283,  0.63245,  0.78495,  0.00,  0.66178,  0.62561,  0.78495,  0.00,  0.74291,  0.61877,  0.78592,  0.00,  0.81427,  0.61095,  0.7869,  0.00,  0.87781,  0.6002,  0.78886,  0.00,  0.93157,  0.58456,  0.79277,  0.00,  0.97752,  0.55718,  0.79765,  0.00,  1.00,  0.5044,  0.80352,  0.00,  1.00,  0.39687,  0.80938,  0.00,  1.00,  0.01857,  0.81623,  0.00,  1.00,  0.2043,  0.8172,  0.00,  1.00,  0.33138,  0.8172,  0.00,  1.00,  0.43891,  0.8172,  0.00,  1.00,  0.53959,  0.81818,  0.00,  1.00,  0.62757,  0.81916,  0.00,  1.00,  0.70088,  0.82307,  0.00,  1.00,  0.76051,  0.82796,  0.00,  1.00,  0.81036,  0.83578,  0.00
592,  0.00,  0.7263,  0.78299,  0.00,  0.00,  0.7263,  0.78299,  0.00,  0.00,  0.7263,  0.78299,  0.00,  0.00,  0.7263,  0.78299,  0.00,  0.00,  0.7263,  0.78299,  0.00,  0.00,  0.72532,  0.78299,  0.00,  0.00,  0.72532,  0.78299,  0.00,  0.00,  0.72434,  0.78299,  0.00,  0.00,  0.72434,  0.78299,  0.00,  0.00,  0.72239,  0.78299,  0.00,  0.17498,  0.72141,  0.78299,  0.00,  0.28837,  0.71945,  0.78397,  0.00,  0.38514,  0.71652,  0.78397,  0.00,  0.47801,  0.71359,  0.78397,  0.00,  0.56891,  0.7087,  0.78299,  0.00,  0.65298,  0.70381,  0.78299,  0.00,  0.72727,  0.69795,  0.78299,  0.00,  0.79472,  0.69306,  0.78397,  0.00,  0.85435,  0.68719,  0.78592,  0.00,  0.90323,  0.67742,  0.78983,  0.00,  0.94917,  0.6608,  0.79472,  0.00,  0.99316,  0.62757,  0.79961,  0.00,  1.00,  0.56989,  0.8045,  0.00,  1.00,  0.46041,  0.81036,  0.00,  1.00,  0.20528,  0.8172,  0.00,  1.00,  0.33236,  0.8172,  0.00,  1.00,  0.43891,  0.81818,  0.00,  1.00,  0.53959,  0.81818,  0.00,  1.00,  0.62757,  0.82014,  0.00,  1.00,  0.70088,  0.82307,  0.00,  1.00,  0.76051,  0.82796,  0.00,  1.00,  0.81036,  0.83578,  0.00
593,  0.00,  0.7869,  0.78397,  0.00,  0.00,  0.7869,  0.78397,  0.00,  0.00,  0.7869,  0.78397,  0.00,  0.00,  0.7869,  0.78397,  0.00,  0.00,  0.7869,  0.78397,  0.00,  0.00,  0.78592,  0.78397,  0.00,  0.00,  0.78592,  0.78397,  0.00,  0.00,  0.78495,  0.78397,  0.00,  0.00,  0.78495,  0.78397,  0.00,  0.15836,  0.78397,  0.78397,  0.00,  0.25709,  0.78201,  0.78299,  0.00,  0.34213,  0.78006,  0.78299,  0.00,  0.42522,  0.7781,  0.78299,  0.00,  0.50733,  0.77419,  0.78299,  0.00,  0.58553,  0.77126,  0.78201,  0.00,  0.65787,  0.76735,  0.78201,  0.00,  0.72336,  0.76246,  0.78201,  0.00,  0.78201,  0.75953,  0.78201,  0.00,  0.83089,  0.75562,  0.78397,  0.00,  0.87586,  0.75073,  0.78788,  0.00,  0.9218,  0.74096,  0.79179,  0.00,  0.96579,  0.72141,  0.79668,  0.00,  1.00,  0.69013,  0.80059,  0.00,  1.00,  0.64125,  0.8045,  0.00,  1.00,  0.55327,  0.80938,  0.00,  1.00,  0.33431,  0.81818,  0.00,  1.00,  0.43988,  0.81818,  0.00,  1.00,  0.53959,  0.81916,  0.00,  1.00,  0.62757,  0.82014,  0.00,  1.00,  0.70088,  0.82307,  0.00,  1.00,  0.76051,  0.82893,  0.00,  1.00,  0.81036,  0.83578,  0.00
594,  0.00,  0.83675,  0.78592,  0.00,  0.00,  0.83675,  0.78592,  0.00,  0.00,  0.83675,  0.78592,  0.00,  0.00,  0.83675,  0.78592,  0.00,  0.00,  0.83578,  0.78592,  0.00,  0.00,  0.83578,  0.78592,  0.00,  0.08993,  0.83578,  0.78592,  0.00,  0.15934,  0.8348,  0.78592,  0.00,  0.21896,  0.83382,  0.78592,  0.00,  0.27957,  0.83284,  0.78592,  0.00,  0.34115,  0.83187,  0.78592,  0.00,  0.40567,  0.82991,  0.78495,  0.00,  0.47214,  0.82796,  0.78495,  0.00,  0.53861,  0.82502,  0.78495,  0.00,  0.60411,  0.82209,  0.78495,  0.00,  0.66667,  0.81916,  0.78495,  0.00,  0.72434,  0.81525,  0.78495,  0.00,  0.77713,  0.81232,  0.78495,  0.00,  0.82502,  0.80938,  0.7869,  0.00,  0.86315,  0.80645,  0.78886,  0.00,  0.90323,  0.80059,  0.79179,  0.00,  0.94233,  0.79081,  0.79472,  0.00,  0.97752,  0.77322,  0.79765,  0.00,  1.00,  0.74878,  0.80059,  0.00,  1.00,  0.71065,  0.80352,  0.00,  1.00,  0.64027,  0.80841,  0.00,  1.00,  0.45259,  0.81818,  0.00,  1.00,  0.54057,  0.81916,  0.00,  1.00,  0.62757,  0.82111,  0.00,  1.00,  0.70088,  0.82405,  0.00,  1.00,  0.76051,  0.82893,  0.00,  1.00,  0.81036,  0.83675,  0.00
595,  0.00,  0.87781,  0.78983,  0.00,  0.00,  0.87781,  0.78983,  0.00,  0.00,  0.87781,  0.78983,  0.00,  0.00,  0.87781,  0.78983,  0.00,  0.06256,  0.87781,  0.78983,  0.00,  0.11437,  0.87683,  0.78983,  0.00,  0.16129,  0.87683,  0.78983,  0.00,  0.20821,  0.87683,  0.78983,  0.00,  0.25611,  0.87586,  0.78983,  0.00,  0.3089,  0.87488,  0.78983,  0.00,  0.36364,  0.8739,  0.78983,  0.00,  0.42229,  0.87195,  0.78983,  0.00,  0.48289,  0.86999,  0.78983,  0.00,  0.54448,  0.86804,  0.78983,  0.00,  0.60606,  0.8651,  0.78983,  0.00,  0.66569,  0.86217,  0.78983,  0.00,  0.72141,  0.85924,  0.79081,  0.00,  0.77322,  0.85533,  0.79081,  0.00,  0.81916,  0.85239,  0.79179,  0.00,  0.86119,  0.84946,  0.79277,  0.00,  0.89638,  0.84555,  0.79472,  0.00,  0.92669,  0.84066,  0.79668,  0.00,  0.95601,  0.83284,  0.79765,  0.00,  0.9824,  0.82014,  0.79863,  0.00,  1.00,  0.80059,  0.80059,  0.00,  1.00,  0.77126,  0.80352,  0.00,  1.00,  0.71456,  0.80938,  0.00,  1.00,  0.55914,  0.82014,  0.00,  1.00,  0.62854,  0.82209,  0.00,  1.00,  0.70088,  0.82502,  0.00,  1.00,  0.76149,  0.82991,  0.00,  1.00,  0.81036,  0.83773,  0.00
596,  0.00,  0.91105,  0.79472,  0.00,  0.00,  0.91105,  0.79472,  0.00,  0.00,  0.91105,  0.79472,  0.00,  0.00,  0.91105,  0.79472,  0.00,  0.00,  0.91105,  0.79472,  0.00,  0.0479,  0.91105,  0.79472,  0.00,  0.12219,  0.91007,  0.79472,  0.00,  0.18084,  0.91007,  0.79472,  0.00,  0.23558,  0.90909,  0.79472,  0.00,  0.29228,  0.90811,  0.79472,  0.00,  0.34995,  0.90714,  0.79472,  0.00,  0.40958,  0.90616,  0.79472,  0.00,  0.47116,  0.9042,  0.79472,  0.00,  0.53372,  0.90225,  0.79472,  0.00,  0.59629,  0.89932,  0.79472,  0.00,  0.65689,  0.89736,  0.7957,  0.00,  0.71359,  0.89345,  0.7957,  0.00,  0.76637,  0.89052,  0.79668,  0.00,  0.81329,  0.88759,  0.79668,  0.00,  0.85435,  0.88465,  0.79765,  0.00,  0.88954,  0.88172,  0.79863,  0.00,  0.91984,  0.87781,  0.79961,  0.00,  0.9433,  0.8739,  0.80059,  0.00,  0.96481,  0.86706,  0.80059,  0.00,  0.98436,  0.85728,  0.80156,  0.00,  1.00,  0.8436,  0.80254,  0.00,  1.00,  0.82014,  0.80645,  0.00,  1.00,  0.77419,  0.81134,  0.00,  1.00,  0.64809,  0.82209,  0.00,  1.00,  0.70088,  0.826,  0.00,  1.00,  0.76149,  0.83089,  0.00,  1.00,  0.81036,  0.83773,  0.00
597,  0.0567,  0.93646,  0.79961,  0.00,  0.07527,  0.93646,  0.79961,  0.00,  0.09677,  0.93548,  0.79961,  0.00,  0.11926,  0.93548,  0.79961,  0.00,  0.14565,  0.93548,  0.79961,  0.00,  0.174,  0.93548,  0.79961,  0.00,  0.20626,  0.93548,  0.79961,  0.00,  0.24242,  0.93451,  0.79961,  0.00,  0.2825,  0.93451,  0.79961,  0.00,  0.32649,  0.93353,  0.79961,  0.00,  0.37439,  0.93255,  0.79961,  0.00,  0.4262,  0.93157,  0.79961,  0.00,  0.48192,  0.92962,  0.79961,  0.00,  0.53959,  0.92766,  0.79961,  0.00,  0.59726,  0.92571,  0.79961,  0.00,  0.65494,  0.92375,  0.80059,  0.00,  0.71065,  0.92082,  0.80059,  0.00,  0.76149,  0.91789,  0.80156,  0.00,  0.80743,  0.91496,  0.80156,  0.00,  0.84848,  0.91202,  0.80254,  0.00,  0.8827,  0.90909,  0.8045,  0.00,  0.91202,  0.90616,  0.80547,  0.00,  0.93548,  0.90323,  0.80547,  0.00,  0.95406,  0.90029,  0.80547,  0.00,  0.97067,  0.89541,  0.80547,  0.00,  0.98534,  0.88759,  0.80547,  0.00,  0.99902,  0.87683,  0.80743,  0.00,  1.00,  0.85826,  0.81036,  0.00,  1.00,  0.82209,  0.81623,  0.00,  1.00,  0.72043,  0.82698,  0.00,  1.00,  0.76149,  0.83284,  0.00,  1.00,  0.81036,  0.83969,  0.00
598,  0.30108,  0.95308,  0.80547,  0.00,  0.30499,  0.95308,  0.80547,  0.00,  0.30987,  0.95308,  0.80547,  0.00,  0.31574,  0.95308,  0.80547,  0.00,  0.32356,  0.9521,  0.80547,  0.00,  0.33431,  0.9521,  0.80547,  0.00,  0.348,  0.9521,  0.80547,  0.00,  0.36559,  0.9521,  0.80547,  0.00,  0.3871,  0.95112,  0.80547,  0.00,  0.41349,  0.95112,  0.80547,  0.00,  0.44575,  0.95015,  0.80547,  0.00,  0.48192,  0.94917,  0.80547,  0.00,  0.52395,  0.94819,  0.80547,  0.00,  0.56891,  0.94624,  0.80547,  0.00,  0.61779,  0.94428,  0.80547,  0.00,  0.66764,  0.94233,  0.80547,  0.00,  0.71652,  0.94037,  0.80645,  0.00,  0.76344,  0.93744,  0.80645,  0.00,  0.80645,  0.93548,  0.80743,  0.00,  0.84457,  0.93255,  0.80841,  0.00,  0.87781,  0.92962,  0.80938,  0.00,  0.90518,  0.92766,  0.81134,  0.00,  0.92864,  0.92571,  0.81232,  0.00,  0.94624,  0.92278,  0.81232,  0.00,  0.9609,  0.91984,  0.81232,  0.00,  0.97263,  0.91691,  0.81134,  0.00,  0.98436,  0.91105,  0.81134,  0.00,  0.99413,  0.90225,  0.81329,  0.00,  1.00,  0.88856,  0.8172,  0.00,  1.00,  0.86022,  0.82307,  0.00,  1.00,  0.7781,  0.83382,  0.00,  1.00,  0.81036,  0.84066,  0.00
